,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1154,Alternative,Jhene Aiko,Sativa,2pg2TiYo9Rb8KeB5JjP7jS,0.315,0.741,276960,0.61,0.0,0.8333333333333334,0.534,-7.34,0.0,0.0512,125.99,0.0,0.72
1155,Alternative,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg,0.133,0.728,176702,0.607,0.0,0.6666666666666666,0.0864,-8.417,0.0,0.132,129.938,0.0,0.445
1156,Alternative,Five Finger Death Punch,Bad Company,6nULLS7CipGMSzgQDxDpd1,0.000595,0.557,262440,0.886,9.84e-05,0.25,0.0904,-4.196,0.0,0.0498,114.025,0.0,0.17
1157,Alternative,Alice In Chains,Man in the Box,6gZVQvQZOFpzIy3HblJ20F,0.00229,0.346,284427,0.765,7.54e-06,0.5,0.213,-8.558,0.5,0.0413,106.463,0.0,0.644
1158,Alternative,The Offspring,"You're Gonna Go Far, Kid",6TfBA04WJ3X1d1wXhaCFVT,0.00511,0.546,177827,0.905,0.0,0.08333333333333333,0.211,-3.103,0.5,0.0671,126.12,0.0,0.598
1159,Alternative,Nickelback,How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf,0.00135,0.446,223840,0.764,0.0,0.5833333333333334,0.099,-5.042,0.5,0.033,172.094,0.0,0.543
1160,Alternative,Duckwrth,Start a Riot,6V81K1OcvYgHEnCA6A2Qx9,0.0128,0.728,171467,0.727,0.0,0.0,0.0882,-3.585,0.5,0.206,143.144,0.0,0.89
1161,Alternative,KALEO,Way Down We Go,0y1QJc3SJVPKJ1OvFmFqe6,0.579,0.489,213707,0.505,0.000333,0.5833333333333334,0.104,-8.022,0.0,0.117,163.255,0.0,0.337
1162,Alternative,Incubus,Drive,7nnWIPM5hwE3DaUBkvOIpy,0.0562,0.645,232453,0.792,0.0121,0.3333333333333333,0.119,-7.34,0.0,0.036,90.565,0.0,0.666
1163,Alternative,Marcy Playground,Sex & Candy,5mkGfmJGFZpwK9nA5amOhv,0.238,0.67,173493,0.558,0.0,0.0,0.106,-9.159,0.5,0.0251,80.511,0.0,0.63
1164,Alternative,Foo Fighters,The Pretender,7x8dCjCr0x6x2lXKujYD34,0.000917,0.433,269373,0.959,0.0,0.75,0.028,-4.04,0.5,0.0431,172.984,0.0,0.365
1165,Alternative,DaniLeigh,Easy - Remix,4CMrdHWqic0usIZfTrKoI3,0.195,0.799,186587,0.301,0.0,0.4166666666666667,0.0816,-11.361,0.5,0.185,100.026,0.0,0.511
1166,Alternative,Frank Ocean,Self Control,5GUYJTQap5F3RDQiCOJhrS,0.765,0.572,249668,0.209,0.0,0.5,0.356,-10.413,0.5,0.0313,80.069,0.0,0.446
