,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
745,Country,Chase Rice,U Turn,07tWbNwnQzC4iDG5BmH0UB,0.000464,0.591,210016,0.851,0.0,0.16666666666666666,0.0851,-4.385,0.5,0.0494,144.049,0.0,0.914
746,Country,Eli Young Band,Small Town Kid,2A6NzgRiZiqTFj1gVVrlis,0.0336,0.652,223773,0.574,0.0,0.4166666666666667,0.166,-6.15,0.5,0.0276,83.054,0.0,0.503
747,Country,Kip Moore,Drive Me Crazy,6Dl6DO6suOgn7sJjR8G8S1,0.00658,0.617,244560,0.769,0.0,0.5833333333333334,0.118,-4.076,0.5,0.0291,113.913,0.0,0.515
748,Country,Lee Brice,You Can't Help Who You Love,5knp3g3RflHT8ArnuknsmU,0.295,0.575,160240,0.616,0.0,0.5833333333333334,0.118,-7.627,0.5,0.0957,128.126,0.0,0.335
749,Country,Alabama,Feels So Right,692sNw4pzbVzTtsvUGbiD1,0.56,0.536,217293,0.316,7.09e-05,0.5833333333333334,0.0705,-14.995,0.5,0.0238,90.498,0.0,0.358
750,Country,Jelly Roll,Killin' Me,5A9VzqsC7DdNevB7EHnVA6,0.162,0.614,236931,0.673,4.09e-06,0.3333333333333333,0.194,-5.883,0.0,0.0302,130.08,0.0,0.254
751,Country,Justin Moore,Back That Thing Up,6eLVgH7wafOJeHPzrzigrO,0.0474,0.679,155627,0.896,3.26e-06,0.6666666666666666,0.104,-4.312,0.5,0.0445,108.032,0.0,0.764
752,Country,Jake Owen,Keepin' It Country,4u5D3bBhlIVvnrSdNqKyER,0.00251,0.432,199653,0.926,0.0,0.6666666666666666,0.442,-3.269,0.0,0.0367,170.996,0.0,0.692
753,Country,Little Big Town,Beat Up Bible,5R7TAOPx2H0ImjCkdb4PXR,0.726,0.484,215240,0.434,0.0,0.6666666666666666,0.0941,-6.931,0.5,0.0357,130.121,0.0,0.26
754,Country,Tyler Farr,Suffer in Peace,6qkmoZlH8lYsVvcUhIOFiy,0.0446,0.481,240507,0.509,0.00024,0.6666666666666666,0.105,-5.581,0.5,0.0254,135.842,0.0,0.215
755,Country,Bachman-Turner Overdrive,Let It Ride,5Gt2lQfYlwEKlBLkK9jr5k,0.157,0.632,263133,0.781,0.00601,0.8333333333333334,0.251,-11.4,0.0,0.0391,104.797,0.0,0.843
756,Country,Dead Man Winter,Destroyer,1R4hG0ZP1PBrP14eeOhdB5,0.00549,0.511,184868,0.813,0.00207,0.08333333333333333,0.0969,-6.78,0.5,0.0357,121.801,0.0,0.826
757,Country,Bo Phillips,Peace on Earth,4vP2D3dWBJsuufu7i1OSgy,0.138,0.558,222827,0.499,8.33e-06,0.4166666666666667,0.0488,-6.898,0.5,0.0262,155.951,0.0,0.67
758,Country,Chris Janson,Redneck Life,7airkEETmcJexnUXg8BrTD,0.00112,0.507,166000,0.961,4.65e-06,0.75,0.226,-4.391,0.5,0.0934,170.029,0.0,0.514
759,Country,Jim James,Here In Spirit,5GE8FTL15kS123apRK7vD4,0.00625,0.528,256413,0.556,0.0429,0.25,0.336,-5.945,0.0,0.0396,80.038,0.2,0.512
760,Country,Stephanie Quayle,If I Was a Cowboy,3Ys7dWbSN5UXzhl9d24VL6,0.439,0.671,181353,0.609,0.0,0.16666666666666666,0.142,-4.854,0.5,0.0338,99.996,0.0,0.57
761,Country,Kip Moore,Reckless (Still Growin' Up),03XCbxTcOKkjVZJE6Q4bN1,0.0578,0.613,276747,0.766,0.000244,0.8333333333333334,0.155,-5.925,0.5,0.0389,157.916,0.0,0.807
